"","Ano","Codigo_Programa","Codigo_Actividad_u_Obra","Vigente","Devengado","Codigo_Economico_Nivel_4","Codigo_Departamento","Codigo_Municipio","Codigo_Fuente_agregada","Codigo_Renglon","ej"
"190185",2017,13,1300000002000,4230,0,2112000,1,101,10,293,0
"190186",2017,14,1401000002000,56520,350,2112000,1,101,10,121,0
"190187",2017,14,1401000002000,281640,22694.32,2112000,1,101,10,122,0
"190188",2017,14,1401000002000,14960,10152.23,2112000,4,401,10,122,0
"190189",2017,14,1401000002000,14960,10152.23,2112000,7,701,10,122,0
"190190",2017,14,1401000002000,29920,20304.46,2112000,8,801,10,122,0
"190191",2017,14,1401000002000,29920,20304.46,2112000,9,901,10,122,0
"190192",2017,14,1401000002000,14960,10152.23,2112000,13,1301,10,122,0
"190193",2017,14,1401000002000,14960,10152.23,2112000,14,1401,10,122,0
"190194",2017,14,1401000002000,14960,10152.23,2112000,14,1413,10,122,0
"190195",2017,14,1401000002000,44880,30456.69,2112000,15,1501,10,122,0
"190196",2017,14,1401000002000,14960,10152.23,2112000,16,1601,10,122,0
"190197",2017,14,1401000002000,14960,10152.23,2112000,16,1613,10,122,0
"190198",2017,14,1401000002000,14960,10152.23,2112000,17,1701,10,122,0
"190199",2017,14,1401000002000,14960,10152.23,2112000,20,2004,10,122,0
"190200",2017,14,1401000002000,462507,20880.75,2112000,1,101,10,133,0
"190201",2017,14,1401000002000,2648838,18000,2112000,1,101,10,185,0
"190202",2017,14,1401000002000,18000,18000,2112000,4,401,10,185,1
"190203",2017,14,1401000002000,14000,6290,2112000,5,501,10,185,0
"190204",2017,14,1401000002000,1469600,0,2112000,7,701,10,185,0
"190205",2017,14,1401000002000,4749600,23994,2112000,9,901,10,185,0
"190206",2017,14,1401000002000,3080000,0,2112000,12,1201,10,185,0
"190207",2017,14,1401000002000,2191600,13489,2112000,13,1301,10,185,0
"190208",2017,14,1401000002000,11200,0,2112000,13,1317,10,185,0
"190209",2017,14,1401000002000,4602800,13995,2112000,14,1401,10,185,0
"190210",2017,14,1401000002000,933200,18000,2112000,16,1601,10,185,0
"190211",2017,14,1401000002000,910808,0,2112000,17,1701,10,185,0
"190212",2017,14,1401000002000,14000,13990,2112000,18,1801,10,185,1
"190213",2017,14,1401000002000,20000,18980,2112000,19,1901,10,185,0
"190214",2017,14,1401000002000,18000,17885,2112000,22,2201,10,185,1
"190215",2017,14,1401000002000,1400000,0,2112000,1,101,10,189,0
"190216",2017,14,1401000002000,256922,0,2112000,1,101,10,199,0
"190217",2017,14,1401000002000,40000,30962,2112000,1,101,10,211,0
"190218",2017,14,1401000002000,18000,3300,2112000,4,401,10,211,0
"190219",2017,14,1401000002000,20000,16415,2112000,6,601,10,211,0
"190220",2017,14,1401000002000,18000,17669,2112000,7,701,10,211,1
"190221",2017,14,1401000002000,20000,17200,2112000,9,901,10,211,0
"190222",2017,14,1401000002000,18000,2625,2112000,12,1201,10,211,0
"190223",2017,14,1401000002000,18000,2555,2112000,13,1301,10,211,0
"190224",2017,14,1401000002000,20000,2275,2112000,14,1401,10,211,0
"190225",2017,14,1401000002000,20000,9500,2112000,18,1801,10,211,0
"190226",2017,14,1401000002000,7000,0,2112000,1,101,10,233,0
"190227",2017,14,1401000002000,6125,0,2112000,4,401,10,233,0
"190228",2017,14,1401000002000,6125,0,2112000,5,501,10,233,0
"190229",2017,14,1401000002000,12250,0,2112000,9,901,10,233,0
"190230",2017,14,1401000002000,6125,0,2112000,13,1301,10,233,0
"190231",2017,14,1401000002000,5250,0,2112000,14,1401,10,233,0
"190232",2017,14,1401000002000,7000,0,2112000,16,1601,10,233,0
"190233",2017,14,1401000002000,5250,0,2112000,18,1801,10,233,0
"190234",2017,14,1401000002000,7000,0,2112000,19,1901,10,233,0
"190235",2017,14,1401000002000,7875,0,2112000,22,2201,10,233,0
"190236",2017,14,1401000002000,84100,39750,2112000,1,101,10,239,0
"190237",2017,14,1401000002000,19155,18264.4,2112000,1,101,10,241,1
"190238",2017,14,1401000002000,16835,293.1,2112000,1,101,10,242,0
"190239",2017,14,1401000002000,3165,1498.55,2112000,1,101,10,243,0
"190240",2017,14,1401000002000,6260,4784.7,2112000,1,101,10,244,0
"190241",2017,14,1401000002000,1295,0,2112000,1,101,10,289,0
"190242",2017,14,1401000002000,36707,5272.6,2112000,1,101,10,291,0
"190243",2017,14,1401000002000,74833,42479,2112000,1,101,10,293,0
"190244",2017,22,2201000002000,330000,0,2112000,1,101,10,122,0
"190246",2017,22,2201000002000,142760,12743.64,2112000,7,701,10,122,0
"190247",2017,22,2201000002000,21760,12696.96,2112000,8,801,10,122,0
"190249",2017,22,2201000002000,21760,12743.64,2112000,12,1201,10,122,0
"190251",2017,22,2201000002000,21760,12696.96,2112000,13,1301,10,122,0
"190253",2017,22,2201000002000,21760,12696.96,2112000,14,1401,10,122,0
"190254",2017,22,2201000002000,21760,12696.96,2112000,15,1501,10,122,0
"190255",2017,22,2201000002000,21760,12696.96,2112000,16,1601,10,122,0
"190256",2017,22,2201000002000,21760,12696.96,2112000,17,1701,10,122,0
"190261",2017,22,2201000002000,6720,0,2112000,1,101,10,133,0
"190262",2017,22,2201000002000,330000,0,2112000,1,101,10,189,0
"190264",2017,22,2202000001000,642576,34438,2112000,1,101,10,133,0
"190295",2017,5,500000008000,2000,1979.7,2113000,1,101,10,195,1
"190296",2017,5,500000008000,72095,28891.2,2211000,1,101,10,322,0
"190297",2017,5,500000008000,75000,0,2211000,1,101,10,324,0
"190298",2017,5,500000008000,99200,0,2211000,1,101,10,325,0
"190299",2017,5,500000008000,6000,0,2211000,1,101,10,326,0
"190300",2017,5,500000008000,268000,24448,2211000,1,101,10,328,0
"190301",2017,5,500000008000,46000,32090,2211000,1,101,10,329,0
"190302",2017,11,1102000001000,14000,10380,2211000,1,101,10,324,0
"190303",2017,11,1102000001000,159210,36000,2211000,1,101,10,328,0
"190304",2017,12,1202000001000,50000,0,2211000,1,101,10,322,0
"190305",2017,12,1202000001000,30000,10380,2211000,1,101,10,324,0
"190306",2017,12,1202000001000,85000,27000,2211000,1,101,10,328,0
"249749",2018,5,500000008000,2468501,2468400.56,2111000,1,101,10,11,1
"249750",2018,5,500000008000,68454,68353.01,2111000,7,701,10,11,1
"249751",2018,5,500000008000,1349,1248.71,2111000,1,101,10,13,0
"249752",2018,5,500000008000,100,0,2111000,7,701,10,13,0
"249753",2018,5,500000008000,159763,159662.5,2111000,1,101,10,14,1
"249754",2018,5,500000008000,2777831,2777702.92,2111000,1,101,10,15,1
"249755",2018,5,500000008000,77940,77839.62,2111000,7,701,10,15,1
"249756",2018,5,500000008000,100,0,2111000,16,1601,10,15,0
"249757",2018,5,500000008000,1155400,1155299.54,2111000,1,101,10,22,1
"249758",2018,5,500000008000,148,0,2111000,7,701,10,22,0
"249759",2018,5,500000008000,120,0,2111000,7,701,10,25,0
"249760",2018,5,500000008000,26100,25952.34,2111000,1,101,10,26,1
"249761",2018,5,500000008000,485302,485197.88,2111000,1,101,10,27,1
"249762",2018,5,500000008000,178,0,2111000,7,701,10,27,0
"249763",2018,5,500000008000,593209,593044.67,2111000,1,101,10,71,1
"249764",2018,5,500000008000,8641,8533.33,2111000,7,701,10,71,1
"249765",2018,5,500000008000,200,0,2111000,16,1601,10,71,0
"249766",2018,5,500000008000,584994,584893.42,2111000,1,101,10,72,1
"249767",2018,5,500000008000,8641,8530.79,2111000,7,701,10,72,1
"249768",2018,5,500000008000,200,0,2111000,16,1601,10,72,0
"249769",2018,5,500000008000,9100,8918.03,2111000,1,101,10,73,1
"249770",2018,5,500000008000,533,432.88,2111000,7,701,10,73,0
"249771",2018,5,500000008000,77640,73411.4,2112000,1,101,10,113,0
"249772",2018,5,500000008000,30500,20855.4,2112000,1,101,10,121,0
"249773",2018,5,500000008000,188250,89664.9,2112000,1,101,10,122,0
"249774",2018,5,500000008000,3e+05,132755.6,2112000,1,101,10,133,0
"249775",2018,5,500000008000,13000,4620,2112000,1,101,10,141,0
"249776",2018,5,500000008000,90000,89000,2112000,1,101,10,142,1
"249777",2018,5,500000008000,34000,13809,2112000,1,101,10,162,0
"249778",2018,5,500000008000,173800,122637.82,2112000,1,101,10,165,0
"249779",2018,5,500000008000,19500,5300,2112000,1,101,10,168,0
"249780",2018,5,500000008000,114625,113558.79,2112000,1,101,10,185,1
"249782",2018,5,500000008000,49957,49957,2112000,1,108,10,185,1
"249783",2018,5,500000008000,2750,2750,2112000,2,201,10,185,1
"249784",2018,5,500000008000,165003,79700,2112000,3,301,10,185,0
"249785",2018,5,500000008000,50000,22158,2112000,3,308,10,185,0
"249786",2018,5,500000008000,11875,11875,2112000,3,309,10,185,1
"249788",2018,5,500000008000,55384,55384,2112000,4,416,10,185,1
"249790",2018,5,500000008000,8396,8395.5,2112000,14,1401,10,185,1
"249791",2018,5,500000008000,56546,56500,2112000,14,1420,10,185,1
"249792",2018,5,500000008000,5190,5190,2112000,16,1601,10,185,1
"249793",2018,5,500000008000,11990,11990,2112000,18,1801,10,185,1
"249794",2018,5,500000008000,13378,13378,2112000,18,1802,10,185,1
"249795",2018,5,500000008000,10688,10688,2112000,19,1903,10,185,1
"249796",2018,5,500000008000,12980,12980,2112000,22,2201,10,185,1
"249797",2018,5,500000008000,2390000,2267400,2112000,1,101,10,189,0
"249798",2018,5,500000008000,37500,22578.66,2112000,1,101,10,191,0
"249799",2018,5,500000008000,15300,4917,2112000,1,101,10,199,0
"249800",2018,5,500000008000,184200,80436.7,2112000,1,101,10,211,0
"249802",2018,5,500000008000,62467,57615.5,2112000,1,101,10,241,0
"249803",2018,5,500000008000,7450,187,2112000,1,101,10,242,0
"249804",2018,5,500000008000,9610,6110.25,2112000,1,101,10,243,0
"249805",2018,5,500000008000,12120,2577.5,2112000,1,101,10,244,0
"249806",2018,5,500000008000,3200,0,2112000,1,101,10,245,0
"249807",2018,5,500000008000,3000,0,2112000,1,101,10,247,0
"249808",2018,5,500000008000,5200,0,2112000,1,101,10,253,0
"249809",2018,5,500000008000,90000,90000,2112000,1,101,10,262,1
"249810",2018,5,500000008000,4000,0,2112000,1,101,10,266,0
"249811",2018,5,500000008000,80600,66403,2112000,1,101,10,267,0
"249812",2018,5,500000008000,4000,2314,2112000,1,101,10,268,0
"249813",2018,5,500000008000,2000,0,2112000,1,101,10,269,0
"249814",2018,5,500000008000,2000,0,2112000,1,101,10,283,0
"249815",2018,5,500000008000,4000,0,2112000,1,101,10,286,0
"249816",2018,5,500000008000,2000,0,2112000,1,101,10,289,0
"249817",2018,5,500000008000,60740,9006.75,2112000,1,101,10,291,0
"249818",2018,5,500000008000,1400,0,2112000,1,101,10,292,0
"249819",2018,5,500000008000,100700,89325,2112000,1,101,10,293,0
"249820",2018,5,500000008000,5000,0,2112000,1,101,10,294,0
"249821",2018,5,500000008000,2300,0,2112000,1,101,10,296,0
"249822",2018,5,500000008000,2700,250.6,2112000,1,101,10,297,0
"249823",2018,5,500000008000,25000,13102,2112000,1,101,10,298,0
"249824",2018,5,500000008000,7000,72.8,2112000,1,101,10,299,0
"249825",2018,11,1102000001000,580000,0,2112000,1,101,10,122,0
"249827",2018,11,1102000001000,40000,32900,2112000,3,309,10,185,0
"249828",2018,11,1102000001000,40000,38115,2112000,4,406,10,185,1
"249829",2018,11,1102000001000,40000,23526,2112000,7,704,10,185,0
"249830",2018,11,1102000001000,40000,22450,2112000,8,801,10,185,0
"249831",2018,11,1102000001000,37766,0,2112000,8,802,10,185,0
"249832",2018,11,1102000001000,34000,32625,2112000,9,902,10,185,1
"249833",2018,11,1102000001000,37766,0,2112000,10,1001,10,185,0
"249834",2018,11,1102000001000,40000,38710,2112000,12,1201,10,185,1
"249835",2018,11,1102000001000,40000,24080,2112000,13,1301,10,185,0
"249836",2018,11,1102000001000,40000,38870,2112000,14,1406,10,185,1
"249837",2018,11,1102000001000,37766,0,2112000,15,1501,10,185,0
"249838",2018,11,1102000001000,40000,31500,2112000,16,1601,10,185,0
"249839",2018,11,1102000001000,71000,30000,2112000,18,1802,10,185,0
"249840",2018,11,1102000001000,34266,0,2112000,20,2001,10,185,0
"249856",2018,11,1102000001000,100,90,2112000,1,101,10,241,0
"249857",2018,11,1102000001000,1275,0,2112000,1,101,10,242,0
"249858",2018,11,1102000001000,1400,1400,2112000,1,101,10,243,1
"249859",2018,11,1102000001000,15000,14920,2112000,1,101,10,244,1
"249860",2018,11,1102000001000,14533,0,2112000,1,101,10,291,0
"249861",2018,11,1102000001000,1850,0,2112000,1,101,10,293,0
"249882",2018,11,1102000002000,2500,2450,2112000,1,101,10,211,1
"249883",2018,11,1102000002000,400,0,2112000,1,101,10,267,0
"249884",2018,11,1102000002000,1250,0,2112000,1,101,10,291,0
"249885",2018,11,1102000004000,221000,96800,2112000,1,101,10,185,0
"249886",2018,11,1102000004000,428900,234300,2112000,3,301,10,185,0
"249887",2018,11,1102000004000,795200,785400,2112000,4,401,10,185,1
"249888",2018,11,1102000004000,256360,0,2112000,5,501,10,185,0
"249889",2018,11,1102000004000,221000,8800,2112000,6,601,10,185,0
"249890",2018,11,1102000004000,815000,744150,2112000,7,701,10,185,0
"249891",2018,11,1102000004000,339800,286000,2112000,8,801,10,185,0
"249892",2018,11,1102000004000,775400,546975,2112000,9,901,10,185,0
"249893",2018,11,1102000004000,221000,99440,2112000,10,1001,10,185,0
"249894",2018,11,1102000004000,419000,198000,2112000,11,1101,10,185,0
"249895",2018,11,1102000004000,221000,70400,2112000,12,1201,10,185,0
"249896",2018,11,1102000004000,343200,293040,2112000,13,1301,10,185,0
"249897",2018,11,1102000004000,281600,281600,2112000,14,1401,10,185,1
"249898",2018,11,1102000004000,846040,675675,2112000,15,1501,10,185,0
"249899",2018,11,1102000004000,1074700,979165,2112000,16,1601,10,185,0
"249900",2018,11,1102000004000,61600,61600,2112000,17,1701,10,185,1
"249901",2018,11,1102000004000,610500,595650,2112000,18,1801,10,185,1
"249904",2018,11,1102000004000,1118700,1106325,2112000,22,2201,10,185,1
"249906",2018,12,1202000001000,2500,0,2112000,1,101,10,121,0
"249907",2018,12,1202000001000,1051298,0,2112000,1,101,10,122,0
"249908",2018,12,1202000001000,4200,0,2112000,2,201,10,122,0
"249909",2018,12,1202000001000,3714,0,2112000,3,301,10,122,0
"249910",2018,12,1202000001000,4224,0,2112000,4,401,10,122,0
"249911",2018,12,1202000001000,3714,0,2112000,5,501,10,122,0
"249912",2018,12,1202000001000,3714,0,2112000,6,601,10,122,0
"249913",2018,12,1202000001000,4002,0,2112000,7,701,10,122,0
"249914",2018,12,1202000001000,4200,0,2112000,8,801,10,122,0
"249915",2018,12,1202000001000,26488,0,2112000,9,901,10,122,0
"249916",2018,12,1202000001000,3936,0,2112000,10,1001,10,122,0
"249917",2018,12,1202000001000,4652,0,2112000,11,1101,10,122,0
"249918",2018,12,1202000001000,46439,0,2112000,12,1201,10,122,0
"249919",2018,12,1202000001000,88402,0,2112000,13,1301,10,122,0
"249920",2018,12,1202000001000,41495,0,2112000,14,1401,10,122,0
"249921",2018,12,1202000001000,5085,0,2112000,15,1501,10,122,0
"249922",2018,12,1202000001000,140664,0,2112000,16,1601,10,122,0
"249923",2018,12,1202000001000,22481,0,2112000,17,1701,10,122,0
"249924",2018,12,1202000001000,19340,0,2112000,18,1801,10,122,0
"249925",2018,12,1202000001000,4200,0,2112000,19,1901,10,122,0
"249926",2018,12,1202000001000,3714,0,2112000,20,2001,10,122,0
"249927",2018,12,1202000001000,3714,0,2112000,21,2101,10,122,0
"249928",2018,12,1202000001000,3714,0,2112000,22,2201,10,122,0
"249929",2018,12,1202000001000,620304,559924.2,2112000,1,101,10,185,0
"249931",2018,12,1202000001000,18950,18800,2112000,2,201,10,185,1
"249932",2018,12,1202000001000,27500,24956.8,2112000,3,301,10,185,0
"249937",2018,12,1202000001000,66300,64705.5,2112000,4,406,10,185,1
"249938",2018,12,1202000001000,61200,60000,2112000,5,509,10,185,1
"249939",2018,12,1202000001000,44820,38320,2112000,6,601,10,185,0
"249940",2018,12,1202000001000,6000,6000,2112000,7,701,10,185,1
"249941",2018,12,1202000001000,45600,31325,2112000,7,710,10,185,0
"249943",2018,12,1202000001000,12000,8225,2112000,8,801,10,185,0
"249944",2018,12,1202000001000,72000,62810,2112000,9,901,10,185,0
"249946",2018,12,1202000001000,45600,35492.8,2112000,10,1001,10,185,0
"249948",2018,12,1202000001000,21600,13200,2112000,11,1101,10,185,0
"249950",2018,12,1202000001000,55500,44900,2112000,12,1202,10,185,0
"249951",2018,12,1202000001000,76800,39865,2112000,13,1301,10,185,0
"249955",2018,12,1202000001000,42000,20227.5,2112000,14,1401,10,185,0
"249957",2018,12,1202000001000,6000,3840,2112000,14,1413,10,185,0
"249958",2018,12,1202000001000,19200,12245,2112000,15,1501,10,185,0
"249959",2018,12,1202000001000,33000,24850,2112000,16,1601,10,185,0
"249960",2018,12,1202000001000,74400,73261.6,2112000,16,1602,10,185,1
"249961",2018,12,1202000001000,34700,34450,2112000,17,1701,10,185,1
"249962",2018,12,1202000001000,24600,24600,2112000,17,1712,10,185,1
"249963",2018,12,1202000001000,12000,12000,2112000,18,1801,10,185,1
"249964",2018,12,1202000001000,20000,20000,2112000,19,1901,10,185,1
"249965",2018,12,1202000001000,22000,13360,2112000,19,1903,10,185,0
"249966",2018,12,1202000001000,49830,43715,2112000,20,2001,10,185,0
"249967",2018,12,1202000001000,24900,19470,2112000,21,2101,10,185,0
"249968",2018,12,1202000001000,24800,24600,2112000,22,2201,10,185,1
"249969",2018,12,1202000001000,32000,24850,2112000,22,2202,10,185,0
"249970",2018,12,1202000001000,729568,468000,2112000,1,101,10,189,0
"249978",2018,12,1202000001000,9300,0,2112000,1,101,10,199,0
"249979",2018,12,1202000001000,39500,39200,2112000,1,101,10,211,1
"249980",2018,12,1202000001000,3380,3360,2112000,1,104,10,211,1
"249981",2018,12,1202000001000,7875,6300,2112000,1,107,10,211,0
"249982",2018,12,1202000001000,7875,2940,2112000,1,111,10,211,0
"249983",2018,12,1202000001000,3750,3000,2112000,3,301,10,211,0
"249984",2018,12,1202000001000,3750,3700,2112000,4,401,10,211,1
"249985",2018,12,1202000001000,36380,36360,2112000,4,416,10,211,1
"249986",2018,12,1202000001000,3750,3650,2112000,5,511,10,211,1
"249987",2018,12,1202000001000,3750,3750,2112000,6,601,10,211,1
"249988",2018,12,1202000001000,3380,2240,2112000,6,602,10,211,0
"249992",2018,12,1202000001000,3380,3360,2112000,7,710,10,211,1
"249993",2018,12,1202000001000,4250,3750,2112000,7,713,10,211,0
"249995",2018,12,1202000001000,3380,3304,2112000,8,803,10,211,1
"249996",2018,12,1202000001000,3380,3248,2112000,12,1201,10,211,1
"249998",2018,12,1202000001000,3380,3360,2112000,13,1302,10,211,1
"250000",2018,12,1202000001000,10000,0,2112000,13,1317,10,211,0
"250002",2018,12,1202000001000,4825,4825,2112000,13,1327,10,211,1
"250004",2018,12,1202000001000,3380,3360,2112000,14,1406,10,211,1
"250008",2018,12,1202000001000,3978,3978,2112000,14,1416,10,211,1
"250009",2018,12,1202000001000,3000,2250,2112000,14,1419,10,211,0
"250010",2018,12,1202000001000,16000,16000,2112000,14,1420,10,211,1
"250011",2018,12,1202000001000,3750,3000,2112000,15,1501,10,211,0
"250012",2018,12,1202000001000,3500,3500,2112000,15,1503,10,211,1
"250013",2018,12,1202000001000,4000,3200,2112000,15,1504,10,211,0
"250014",2018,12,1202000001000,3380,3360,2112000,15,1505,10,211,1
"250015",2018,12,1202000001000,3380,3360,2112000,16,1601,10,211,1
"250016",2018,12,1202000001000,3000,3000,2112000,16,1602,10,211,1
"250017",2018,12,1202000001000,7500,7500,2112000,17,1701,10,211,1
"250020",2018,12,1202000001000,3380,3304,2112000,17,1712,10,211,1
"250021",2018,12,1202000001000,10000,0,2112000,18,1801,10,211,0
"250022",2018,12,1202000001000,3000,3000,2112000,18,1803,10,211,1
"250023",2018,12,1202000001000,3750,3750,2112000,20,2001,10,211,1
"250024",2018,12,1202000001000,3380,3360,2112000,21,2101,10,211,1
"250025",2018,12,1202000001000,10000,9900,2112000,22,2201,10,211,1
"250026",2018,12,1202000001000,2552,1500,2112000,1,101,10,241,0
"250027",2018,12,1202000001000,479,166,2112000,1,101,10,242,0
"250028",2018,12,1202000001000,4530,1220,2112000,1,101,10,243,0
"250029",2018,12,1202000001000,35550,6670,2112000,1,101,10,244,0
"250030",2018,12,1202000001000,30000,0,2112000,1,101,10,267,0
"250032",2018,12,1202000001000,17811,1935.9,2112000,1,101,10,291,0
"250033",2018,12,1202000001000,125,0,2112000,1,101,10,293,0
"250034",2018,12,1202000001000,90000,89100,2112000,1,101,10,294,1
"250035",2018,12,1202000002000,123339,75338.94,2112000,1,101,20,122,0
"250041",2018,12,1202000002000,80944,4578.31,2112000,3,301,20,122,0
"250045",2018,12,1202000002000,247137,247136.55,2112000,4,401,20,122,1
"250060",2018,12,1202000002000,414477,358391.84,2112000,7,701,20,122,0
"250064",2018,12,1202000002000,140000,0,2112000,7,706,20,122,0
"250077",2018,12,1202000002000,339434,339433.73,2112000,8,801,20,122,1
"250085",2018,12,1202000002000,524789,311768.16,2112000,9,901,20,122,0
"250107",2018,12,1202000002000,6673,6672.77,2112000,10,1001,20,122,1
"250114",2018,12,1202000002000,7996,7995.5,2112000,11,1101,20,122,1
"250123",2018,12,1202000002000,610189,480338.1,2112000,12,1201,20,122,0
"250126",2018,12,1202000002000,214339,0,2112000,12,1204,20,122,0
"250149",2018,12,1202000002000,1135533,886112.03,2112000,13,1301,20,122,0
"250174",2018,12,1202000002000,973904,973903.93,2112000,14,1401,20,122,1
"250191",2018,12,1202000002000,17065,17064.66,2112000,15,1501,20,122,1
"250192",2018,12,1202000002000,1683957,1683956.22,2112000,16,1601,20,122,1
"250206",2018,12,1202000002000,207955,207954.89,2112000,17,1701,20,122,1
"250216",2018,12,1202000002000,177459,177458.81,2112000,18,1801,20,122,1
"250219",2018,12,1202000002000,8100,8076.2,2112000,20,2001,20,122,1
"250221",2018,12,1202000002000,80510,0,2112000,22,2201,20,122,0
"250222",2018,12,1202000004000,624800,624800,2112000,1,101,20,185,1
"250223",2018,12,1202000004000,1353500,642565,2112000,3,301,20,185,0
"250224",2018,12,1202000004000,3225200,3114375,2112000,4,401,20,185,1
"250226",2018,12,1202000004000,8800,8800,2112000,6,601,20,185,1
"250227",2018,12,1202000004000,2553100,2468950,2112000,7,701,20,185,1
"250228",2018,12,1202000004000,1608200,1551275,2112000,8,801,20,185,1
"250229",2018,12,1202000004000,1742400,1702800,2112000,9,901,20,185,1
"250230",2018,12,1202000004000,237600,202400,2112000,10,1001,20,185,0
"250231",2018,12,1202000004000,851400,829125,2112000,11,1101,20,185,1
"250232",2018,12,1202000004000,272800,196240,2112000,12,1201,20,185,0
"250233",2018,12,1202000004000,1249600,1181840,2112000,13,1301,20,185,0
"250234",2018,12,1202000004000,1302400,1212640,2112000,14,1401,20,185,0
"250235",2018,12,1202000004000,2267100,2207700,2112000,15,1501,20,185,1
"250236",2018,12,1202000004000,3867600,3494810,2112000,16,1601,20,185,0
"250237",2018,12,1202000004000,176000,145200,2112000,17,1701,20,185,0
"250238",2018,12,1202000004000,2814900,2706000,2112000,18,1801,20,185,1
"250241",2018,12,1202000004000,2950200,2878425,2112000,22,2201,20,185,1
"250247",2018,12,1205000001000,24915,15510,2112000,3,309,10,185,0
"250248",2018,12,1205000001000,39975,24475,2112000,9,901,10,185,0
"250249",2018,12,1205000001000,34970,21950,2112000,9,902,10,185,0
"250250",2018,12,1205000001000,3375,3375,2112000,12,1201,10,185,1
"250251",2018,12,1205000001000,29995,14840,2112000,12,1202,10,185,0
"250252",2018,12,1205000001000,49980,25000,2112000,13,1301,10,185,0
"250253",2018,12,1205000001000,4725,4515,2112000,13,1302,10,185,1
"250254",2018,12,1205000001000,19600,10640,2112000,22,2201,10,185,0
"250255",2018,12,1205000001000,20000,9000,2112000,22,2202,10,185,0
"250256",2018,12,1205000001000,12265,676,2112000,1,101,10,241,0
"250257",2018,12,1205000001000,4200,99.7,2112000,1,101,10,242,0
"250258",2018,12,1205000001000,3950,432,2112000,1,101,10,243,0
"250259",2018,12,1205000001000,12250,1098.12,2112000,1,101,10,244,0
"250260",2018,12,1205000001000,2600,504.9,2112000,1,101,10,291,0
"250261",2018,12,1205000001000,2230,160,2112000,1,101,10,293,0
"250262",2018,13,1300000002000,5000,0,2112000,1,101,10,121,0
"250263",2018,13,1300000002000,219329,1016,2112000,1,101,10,122,0
"250264",2018,13,1300000002000,25111,15849.6,2112000,3,301,10,122,0
"250265",2018,13,1300000002000,4860,0,2112000,4,401,10,122,0
"250268",2018,13,1300000002000,29700,17068.8,2112000,7,701,10,122,0
"250269",2018,13,1300000002000,3060,0,2112000,8,801,10,122,0
"250270",2018,13,1300000002000,2754,0,2112000,9,901,10,122,0
"250271",2018,13,1300000002000,3628,0,2112000,10,1001,10,122,0
"250272",2018,13,1300000002000,1020,0,2112000,11,1101,10,122,0
"250275",2018,13,1300000002000,67677,34544,2112000,14,1401,10,122,0
"250277",2018,13,1300000002000,69753,51409.6,2112000,16,1601,10,122,0
"250278",2018,13,1300000002000,10650,0,2112000,16,1607,10,122,0
"250280",2018,13,1300000002000,41355,30480,2112000,18,1801,10,122,0
"250281",2018,13,1300000002000,33550,0,2112000,18,1803,10,122,0
"250282",2018,13,1300000002000,41080,30276.8,2112000,20,2001,10,122,0
"250283",2018,13,1300000002000,30603,22555.2,2112000,21,2101,10,122,0
"250285",2018,13,1300000002000,12000,10700,2112000,1,101,10,141,0
"250286",2018,13,1300000002000,84104,84104,2112000,1,101,10,185,1
"250287",2018,13,1300000002000,120000,0,2112000,1,101,60,185,0
"250288",2018,13,1300000002000,27200,27160,2112000,1,108,10,185,1
"250290",2018,13,1300000002000,40800,40752.5,2112000,4,406,10,185,1
"250292",2018,13,1300000002000,38375,38375,2112000,10,1004,10,185,1
"250293",2018,13,1300000002000,44650,44650,2112000,11,1104,10,185,1
"250294",2018,13,1300000002000,25500,25460,2112000,13,1301,10,185,1
"250296",2018,13,1300000002000,14875,14875,2112000,14,1401,10,185,1
"250297",2018,13,1300000002000,30000,29375,2112000,16,1602,10,185,1
"250298",2018,13,1300000002000,14195,14195,2112000,18,1801,10,185,1
"250299",2018,13,1300000002000,20000,20000,2112000,19,1901,10,185,1
"250300",2018,13,1300000002000,35675,35675,2112000,22,2201,10,185,1
"250301",2018,13,1300000002000,90000,90000,2112000,1,101,10,189,1
"250312",2018,13,1300000002000,3500,0,2112000,1,101,10,199,0
"250313",2018,13,1300000002000,200,200,2112000,1,101,10,233,1
"250315",2018,13,1300000002000,695,190,2112000,1,101,10,241,0
"250316",2018,13,1300000002000,100,55,2112000,1,101,10,242,0
"250317",2018,13,1300000002000,1080,368,2112000,1,101,10,243,0
"250318",2018,13,1300000002000,2350,2346,2112000,1,101,10,244,1
"250320",2018,13,1300000002000,601,600.6,2112000,1,101,10,291,1
"250321",2018,14,1401000002000,3764640,2609200,2112000,1,101,10,185,0
"250322",2018,14,1401000002000,626355,552435,2112000,7,701,10,185,0
"250323",2018,14,1401000002000,40000,19500,2112000,8,802,10,185,0
"250324",2018,14,1401000002000,6511520,5623200,2112000,9,901,10,185,0
"250325",2018,14,1401000002000,2715680,2552880,2112000,12,1201,10,185,0
"250326",2018,14,1401000002000,2504583,2088910,2112000,13,1301,10,185,0
"250327",2018,14,1401000002000,11200,0,2112000,13,1317,10,185,0
"250329",2018,14,1401000002000,5224960,4524080,2112000,14,1401,10,185,0
"250330",2018,14,1401000002000,30000,28050,2112000,14,1406,10,185,0
"250331",2018,14,1401000002000,1009120,797040,2112000,16,1601,10,185,0
"250332",2018,14,1401000002000,704000,330000,2112000,17,1701,10,185,0
